recon_key,ar_count,bank_count,key_match,amount_match,currency_match,customer_match,date_match,duplicate_ar,duplicate_bank,final_status,exception_reason,action,output.ai_likely_cause,output.ai_priority,output.ai_recommended_action,output.ai_explanation,output.ai_confidence,ai_likely_cause,ai_priority,ai_recommended_action,ai_explanation,ai_confidence
1929060484,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929180237,1,2,TRUE,,,,,FALSE,TRUE,EXCEPTION,Duplicate Bank Entry,For Investigation,Duplicate bank entry detected,LOW,Review the bank entries for duplicates and remove the redundant transaction from the bank system,"The transaction exists once in both sources and matches in amount, currency, and customer information, but a duplicate entry in the bank system is causing the reconciliation discrepancy",HIGH,Duplicate bank entry detected,LOW,Review the bank entries for duplicates and remove the redundant transaction from the bank system,"The transaction exists once in both sources and matches in amount, currency, and customer information, but a duplicate entry in the bank system is causing the reconciliation discrepancy",HIGH
1930533380,1,2,TRUE,,,,,FALSE,TRUE,EXCEPTION,Duplicate Bank Entry,For Investigation,Duplicate Bank Entry,LOW,Review the bank statement and AR records to identify and remove the duplicate entry. Ensure the reconciliation process filters out duplicates before matching.,"The transaction exists once in both sources with matching amount, currency, and customer details, but the duplicate bank entry caused a reconciliation conflict. The duplicate entry is the root cause, not a date discrepancy.",HIGH,Duplicate Bank Entry,LOW,Review the bank statement and AR records to identify and remove the duplicate entry. Ensure the reconciliation process filters out duplicates before matching.,"The transaction exists once in both sources with matching amount, currency, and customer details, but the duplicate bank entry caused a reconciliation conflict. The duplicate entry is the root cause, not a date discrepancy.",HIGH
1930432069,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929181102,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This date discrepancy indicates a potential timing difference between AR posting and bank settlement processes.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This date discrepancy indicates a potential timing difference between AR posting and bank settlement processes.",HIGH
1929577868,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929077254,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
2960605350,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1928624205,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929530685,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction dates do not meet the configured reconciliation tolerance, indicating a potential date discrepancy between the AR posting date and the bank settlement date.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction dates do not meet the configured reconciliation tolerance, indicating a potential date discrepancy between the AR posting date and the bank settlement date.",HIGH
1929882368,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
2960521924,1,2,TRUE,,,,,FALSE,TRUE,EXCEPTION,Duplicate Bank Entry,For Investigation,Duplicate Bank Entry,LOW,Review the bank records for duplicate entries and reconcile the duplicate transaction with the AR system to determine which entry is valid.,"The transaction appears twice in the bank records but only once in the AR system, indicating a duplicate bank entry. The duplicate entry likely caused the mismatch, as the other details (amount, currency, customer) align between sources.",HIGH,Duplicate Bank Entry,LOW,Review the bank records for duplicate entries and reconcile the duplicate transaction with the AR system to determine which entry is valid.,"The transaction appears twice in the bank records but only once in the AR system, indicating a duplicate bank entry. The duplicate entry likely caused the mismatch, as the other details (amount, currency, customer) align between sources.",HIGH
1929257212,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930554126,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929796458,2,1,TRUE,,,,,TRUE,FALSE,EXCEPTION,Duplicate AR Entry,For Investigation,Duplicate AR Entry,LOW,Check the AR system for duplicate entries and remove or correct the duplicate record.,"The transaction exists once in both sources, but the duplicate AR entry is causing the reconciliation discrepancy.",HIGH,Duplicate AR Entry,LOW,Check the AR system for duplicate entries and remove or correct the duplicate record.,"The transaction exists once in both sources, but the duplicate AR entry is causing the reconciliation discrepancy.",HIGH
1930562012,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929131506,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,EXCEPTION,Currency discrepancy,For Investigation,Currency discrepancy between the AR system and the bank transaction,LOW,"Verify the currency code and exchange rate applied in both the AR system and the bank transaction, ensuring alignment with the configured reconciliation rules.","The transaction exists in both sources with matching amount, customer information, and dates, but the currency codes differ, leading to a reconciliation failure.",HIGH,Currency discrepancy between the AR system and the bank transaction,LOW,"Verify the currency code and exchange rate applied in both the AR system and the bank transaction, ensuring alignment with the configured reconciliation rules.","The transaction exists in both sources with matching amount, customer information, and dates, but the currency codes differ, leading to a reconciliation failure.",HIGH
1929459217,1,0,FALSE,,,,,FALSE,FALSE,EXCEPTION,Transaction Present in AR Only,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. The discrepancy arises because the transaction is present in AR only, indicating a potential timing difference between AR posting and bank settlement.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. The discrepancy arises because the transaction is present in AR only, indicating a potential timing difference between AR posting and bank settlement.",HIGH
1929814552,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,EXCEPTION,Customer discrepancy,For Investigation,Mismatch in customer information between AR and bank records,LOW,"Verify customer details (e.g., name, account number) in both AR and bank systems to identify discrepancies.","The transaction exists once in both sources with matching amount, currency, and customer information, but the customer discrepancy indicates conflicting data fields between systems.",HIGH,Mismatch in customer information between AR and bank records,LOW,"Verify customer details (e.g., name, account number) in both AR and bank systems to identify discrepancies.","The transaction exists once in both sources with matching amount, currency, and customer information, but the customer discrepancy indicates conflicting data fields between systems.",HIGH
1929788214,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1928923023,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,EXCEPTION,Customer discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930544314,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929034963,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930134583,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929403019,1,0,FALSE,,,,,FALSE,FALSE,EXCEPTION,Transaction Present in AR Only,For Investigation,Transaction Present in AR Only,LOW,Verify if the bank has not yet settled the transaction and confirm if the AR posting timing is expected.,"The transaction exists in the AR system but is missing in the bank records. This indicates the AR posting may have occurred before the bank settlement, leading to a timing mismatch without a date discrepancy.",HIGH,Transaction Present in AR Only,LOW,Verify if the bank has not yet settled the transaction and confirm if the AR posting timing is expected.,"The transaction exists in the AR system but is missing in the bank records. This indicates the AR posting may have occurred before the bank settlement, leading to a timing mismatch without a date discrepancy.",HIGH
1929471079,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,EXCEPTION,Customer discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This is likely due to a date discrepancy caused by differing timing between the AR posting and bank settlement processes.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This is likely due to a date discrepancy caused by differing timing between the AR posting and bank settlement processes.",HIGH
1928692629,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Date discrepancy due to settlement or posting timing differences,LOW,Compare the AR posting date with the bank settlement date to verify if the timing difference is within expected limits,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates differ beyond the configured reconciliation tolerance, indicating a potential timing difference in settlement or posting processes.",HIGH,Date discrepancy due to settlement or posting timing differences,LOW,Compare the AR posting date with the bank settlement date to verify if the timing difference is within expected limits,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates differ beyond the configured reconciliation tolerance, indicating a potential timing difference in settlement or posting processes.",HIGH
1929802457,1,2,TRUE,,,,,FALSE,TRUE,EXCEPTION,Duplicate Bank Entry,For Investigation,Duplicate Bank Entry,LOW,Review the bank entries to identify and remove the duplicate transaction. Verify if the duplicate was caused by a manual entry error or system import issue.,"The transaction exists once in both sources and matches in amount, currency, and customer information, but the duplicate bank entry is causing the reconciliation discrepancy. The duplicate likely originated from a duplicate posting in the bank system or a data import error.",HIGH,Duplicate Bank Entry,LOW,Review the bank entries to identify and remove the duplicate transaction. Verify if the duplicate was caused by a manual entry error or system import issue.,"The transaction exists once in both sources and matches in amount, currency, and customer information, but the duplicate bank entry is causing the reconciliation discrepancy. The duplicate likely originated from a duplicate posting in the bank system or a data import error.",HIGH
1930516456,2,1,TRUE,,,,,TRUE,FALSE,EXCEPTION,Duplicate AR Entry,For Investigation,Duplicate AR Entry Created,LOW,Review the AR system for duplicate entries and reconcile the duplicate transaction with the source system to determine the correct posting status.,"The transaction exists once in both sources but appears as a duplicate in the AR system. The duplicate entry likely originated from a duplicate posting or synchronization error, causing the reconciliation exception despite matching amounts, currency, and customer details.",HIGH,Duplicate AR Entry Created,LOW,Review the AR system for duplicate entries and reconcile the duplicate transaction with the source system to determine the correct posting status.,"The transaction exists once in both sources but appears as a duplicate in the AR system. The duplicate entry likely originated from a duplicate posting or synchronization error, causing the reconciliation exception despite matching amounts, currency, and customer details.",HIGH
2960560933,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Currency discrepancy; Date discrepancy,For Investigation,Possible currency conversion or settlement timing difference,LOW,Verify currency conversion rates and compare the AR posting date with the bank settlement date to assess timing differences.,"The transaction exists in both sources with matching amount, currency, and customer details, but discrepancies in currency and dates exceed the configured reconciliation tolerance. The currency discrepancy may stem from conversion rates, while the date discrepancy could relate to settlement timing.",HIGH,Possible currency conversion or settlement timing difference,LOW,Verify currency conversion rates and compare the AR posting date with the bank settlement date to assess timing differences.,"The transaction exists in both sources with matching amount, currency, and customer details, but discrepancies in currency and dates exceed the configured reconciliation tolerance. The currency discrepancy may stem from conversion rates, while the date discrepancy could relate to settlement timing.",HIGH
1929490553,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1928970023,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Currency discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. The currency discrepancy may indicate a mismatch in the transaction's currency code or exchange rate, while the date discrepancy suggests a timing difference between AR posting and bank settlement.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. The currency discrepancy may indicate a mismatch in the transaction's currency code or exchange rate, while the date discrepancy suggests a timing difference between AR posting and bank settlement.",HIGH
1929822876,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930098949,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1928552388,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930490052,1,2,TRUE,,,,,FALSE,TRUE,EXCEPTION,Duplicate Bank Entry,For Investigation,Duplicate Bank Entry,LOW,Review the bank entries to identify and remove the duplicate transaction. Verify which entry is the valid one and reconcile accordingly.,"The transaction exists in both sources with matching amount, currency, and customer details, but the system detected a duplicate bank entry, leading to the exception.",HIGH,Duplicate Bank Entry,LOW,Review the bank entries to identify and remove the duplicate transaction. Verify which entry is the valid one and reconcile accordingly.,"The transaction exists in both sources with matching amount, currency, and customer details, but the system detected a duplicate bank entry, leading to the exception.",HIGH
1928866808,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929589355,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,EXCEPTION,Customer discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929013646,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930252063,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Currency discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare AR posting date with bank settlement date to identify discrepancies.,"The provided Exception Reason mentions both currency and date discrepancies, but the Explanation clarifies that the currency, amount, and customer information align. This suggests the primary issue is a date mismatch (e.g., timing differences in settlement or posting).",HIGH,Possible settlement or posting timing difference,LOW,Compare AR posting date with bank settlement date to identify discrepancies.,"The provided Exception Reason mentions both currency and date discrepancies, but the Explanation clarifies that the currency, amount, and customer information align. This suggests the primary issue is a date mismatch (e.g., timing differences in settlement or posting).",HIGH
1929038275,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Currency discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. The Exception Reason indicates a currency discrepancy and date discrepancy, which may stem from differing settlement/posting timelines between systems.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. The Exception Reason indicates a currency discrepancy and date discrepancy, which may stem from differing settlement/posting timelines between systems.",HIGH
1928606833,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Settlement timing difference between AR posting and bank settlement dates,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance",HIGH,Settlement timing difference between AR posting and bank settlement dates,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance",HIGH
1929738491,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929768701,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930192483,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,EXCEPTION,Currency discrepancy,For Investigation,Currency conversion error or mismatch,LOW,Verify the currency codes and conversion rates applied to the transaction in both sources.,"The transaction exists in both sources with matching amount, currency, and customer information, but the currency discrepancy indicates a mismatch or conversion error between the recorded currency codes or exchange rates.",HIGH,Currency conversion error or mismatch,LOW,Verify the currency codes and conversion rates applied to the transaction in both sources.,"The transaction exists in both sources with matching amount, currency, and customer information, but the currency discrepancy indicates a mismatch or conversion error between the recorded currency codes or exchange rates.",HIGH
